5 	 Náklady	56 	 Finančné náklady	562 	 Úroky	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	563 	 Kurzové straty	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	564 	 Náklady na precenenie cenných papierov	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	565 	 Tvorba a zúčtovanie opravných položiek k finančnému majetku	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	566 	 Náklady na krátkodobý finančný majetok	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	567 	 Náklady na derivátové operácie	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	568 	 Ostatné finančné náklady	N	Výsledkový		
5 	 Náklady	56 	 Finančné náklady	569 	 Manká a škody na finančnom majetku	N	Výsledkový		
5 	 Náklady	58 	 Mimoriadne náklady	582 	 Škody	N	Výsledkový		
5 	 Náklady	58 	 Mimoriadne náklady	588 	 Ostatné mimoriadne náklady	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	591 	 Splatná daň z príjmov z bežnej činnosti	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	592 	 Odložená daň z príjmov z bežnej činnosti	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	593 	 Splatná daň z príjmov z mimoriadnej činnosti	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	594 	 Odložená daň z príjmov z mimoriadnej činnosti	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	595 	 Dodatočné odvody dane z príjmov	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	596 	 Prevod podielov na výsledku hospodárenia spoločníkom	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	597 	 Prevod nákladov na hospodársku činnosť	N	Výsledkový		
5 	 Náklady	59 	 Dane z príjmov a prevodové účty	598 	 Prevod finančných nákladov	N	Výsledkový		
6 	 Výnosy	60 	 Tržby za vlastné výkony a tovar	601 	 Tržby za vlastné výrobky	V	Výsledkový		
6 	 Výnosy	60 	 Tržby za vlastné výkony a tovar	602 	 Tržby z predaja služieb	V	Výsledkový		
6 	 Výnosy	60 	 Tržby za vlastné výkony a tovar	604 	 Tržby za tovar	V	Výsledkový		
6 	 Výnosy	60 	 Tržby za vlastné výkony a tovar	606	 Výnosy zo zákazky	V	Výsledkový		
6 	 Výnosy	60 	 Tržby za vlastné výkony a tovar	607	 Výnosy z nehnuteľnosti na predaj	V	Výsledkový		
6 	 Výnosy	61 	 Zmeny stavu vnútroorganizačných zásob	611 	 Zmena stavu nedokončenej výroby	V	Výsledkový		
6 	 Výnosy	61 	 Zmeny stavu vnútroorganizačných zásob	612 	 Zmena stavu polotovarov	V	Výsledkový		
